ID,EXTRACTION_DATE,CIRCULATING_SUPPLY,TOTAL_SUPPLY,MAX_SUPPLY,USD_PRICE,VOLUME_24_HOURS,PERCENT_CHANGE_1,PERCENT_CHANGE_24,PERCENT_CHANGE_7_DAYS,MARKET_CAP,LAST_UPDATED
1,2019-04-25 16:35:37,17664987.0,17664987,21000000.0,5491.59,14301195398.33,-0.01,0.2,3.91,97008899174.45,2019-04-25 16:35:27
2,2019-04-25 16:35:37,61494383.59,61494384,84000000.0,73.96,2656841333.53,-0.38,2.22,-9.38,4548191436.15,2019-04-25 16:35:05
52,2019-04-25 16:35:37,42004966728.0,99991643723,100000000000.0,0.3,1110765878.83,-0.28,1.03,-9.98,12756782995.47,2019-04-25 16:35:02
512,2019-04-25 16:35:37,19405184788.42,104922376416,,0.1,240766350.39,-0.47,1.87,-10.36,2036319811.88,2019-04-25 16:35:03
1027,2019-04-25 16:35:37,105807019.62,105807020,,165.33,6311385375.28,0.25,0.65,-4.55,17492986910.9,2019-04-25 16:35:22
1,2019-04-25 16:40:38,17665000.0,17665000,21000000.0,5493.34,14305075434.39,0.04,0.25,3.94,97039869865.53,2019-04-25 16:39:34
2,2019-04-25 16:40:38,61494533.59,61494534,84000000.0,74.11,2657193399.95,-0.13,2.44,-9.21,4557339614.24,2019-04-25 16:40:05
52,2019-04-25 16:40:38,42004966728.0,99991643723,100000000000.0,0.3,1108705680.14,-0.21,1.14,-9.92,12764862948.64,2019-04-25 16:40:02
512,2019-04-25 16:40:38,19405184788.42,104922376416,,0.1,240508906.92,-0.43,1.94,-10.34,2036900718.81,2019-04-25 16:40:03
1027,2019-04-25 16:40:38,105807235.06,105807235,,165.39,6314596098.3,0.3,0.73,-4.53,17499413385.25,2019-04-25 16:40:18
1,2019-04-25 16:45:38,17665000.0,17665000,21000000.0,5493.58,14289023095.05,0.06,0.27,3.94,97044027267.81,2019-04-25 16:44:33
2,2019-04-25 16:45:38,61494533.59,61494534,84000000.0,74.14,2649765183.69,-0.06,2.53,-9.19,4559261743.16,2019-04-25 16:45:03
52,2019-04-25 16:45:38,42004966728.0,99991643723,100000000000.0,0.3,1106901849.13,-0.19,1.18,-9.92,12764652356.06,2019-04-25 16:45:04
512,2019-04-25 16:45:38,19405184788.42,104922376416,,0.1,240333044.76,-0.43,1.96,-10.35,2036629795.11,2019-04-25 16:45:02
1027,2019-04-25 16:45:38,105807235.06,105807235,,165.39,6309109277.59,0.31,0.78,-4.54,17499312936.62,2019-04-25 16:45:21
1,2019-04-25 16:50:39,17665000.0,17665000,21000000.0,5495.96,14292593695.34,0.09,0.33,3.98,97086202414.86,2019-04-25 16:49:31
2,2019-04-25 16:50:39,61494533.59,61494534,84000000.0,74.26,2650772436.62,0.11,2.75,-9.06,4566779420.99,2019-04-25 16:50:05
52,2019-04-25 16:50:39,42004966728.0,99991643723,100000000000.0,0.3,1105308164.85,-0.17,1.2,-9.94,12760624205.9,2019-04-25 16:50:04
512,2019-04-25 16:50:39,19405184788.42,104922376416,,0.1,240198691.45,-0.42,2.0,-10.36,2036526396.29,2019-04-25 16:50:03
1027,2019-04-25 16:50:39,105807235.06,105807235,,165.5,6310407273.4,0.38,0.9,-4.48,17510997690.27,2019-04-25 16:50:23
1,2019-04-25 16:55:40,17665000.0,17665000,21000000.0,5494.08,14309366529.33,0.06,0.33,3.94,97052916781.78,2019-04-25 16:54:31
2,2019-04-25 16:55:40,61494533.59,61494534,84000000.0,74.24,2648041649.99,0.09,2.78,-9.1,4565325693.56,2019-04-25 16:55:04
52,2019-04-25 16:55:40,42004966728.0,99991643723,100000000000.0,0.3,1104006440.42,-0.15,1.27,-9.93,12762303816.62,2019-04-25 16:55:04
512,2019-04-25 16:55:40,19405184788.42,104922376416,,0.11,240308362.38,-0.02,2.41,-10.04,2043904308.36,2019-04-25 16:55:02
1027,2019-04-25 16:55:40,105807235.06,105807235,,165.97,6323651410.6,0.65,1.25,-4.22,17560317014.39,2019-04-25 16:55:23
1,2019-04-25 17:00:41,17665037.0,17665037,21000000.0,5500.37,14358268721.04,0.17,0.47,4.05,97164155207.13,2019-04-25 16:59:27
2,2019-04-25 17:00:41,61494683.59,61494684,84000000.0,74.22,2653098192.5,0.09,2.81,-9.14,4564093599.68,2019-04-25 17:00:07
52,2019-04-25 17:00:41,42004966728.0,99991643723,100000000000.0,0.3,1105033057.26,-0.09,1.39,-9.87,12770983087.71,2019-04-25 17:00:06
512,2019-04-25 17:00:41,19405184788.42,104922376416,,0.11,241030494.73,0.26,2.68,-9.85,2048191183.86,2019-04-25 17:00:04
1027,2019-04-25 17:00:41,105807485.62,105807486,,165.47,6314213293.58,0.27,1.0,-4.51,17508233674.34,2019-04-25 17:00:18
1,2019-04-25 17:05:42,17665037.0,17665037,21000000.0,5508.97,14246069679.93,0.3,0.66,4.21,97316108812.11,2019-04-25 17:04:28
2,2019-04-25 17:05:42,61494683.59,61494684,84000000.0,74.09,2635246359.11,-0.1,2.67,-9.31,4555975686.68,2019-04-25 17:05:05
52,2019-04-25 17:05:42,42004966728.0,99991643723,100000000000.0,0.3,1096716026.53,-0.08,1.47,-9.84,12774937651.01,2019-04-25 17:05:04
512,2019-04-25 17:05:42,19405184788.42,104922376416,,0.11,238625679.91,0.08,2.58,-10.0,2044746885.76,2019-04-25 17:05:01
1027,2019-04-25 17:05:42,105807485.62,105807486,,165.59,6282746541.58,0.28,1.13,-4.45,17520832729.05,2019-04-25 17:05:21
1,2019-04-25 17:10:43,17665037.0,17665037,21000000.0,5513.77,14278372740.07,0.38,0.79,4.3,97401020440.87,2019-04-25 17:09:29
2,2019-04-25 17:10:43,61494683.59,61494684,84000000.0,74.12,2639723002.42,-0.06,2.76,-9.29,4557968421.96,2019-04-25 17:10:02
52,2019-04-25 17:10:43,42004966728.0,99991643723,100000000000.0,0.3,1096096105.59,-0.17,1.42,-9.92,12763541849.92,2019-04-25 17:10:04
512,2019-04-25 17:10:43,19405184788.42,104922376416,,0.11,238606023.18,0.01,2.59,-10.06,2043613542.18,2019-04-25 17:10:02
1027,2019-04-25 17:10:43,105807485.62,105807486,,165.53,6293809079.15,0.17,1.14,-4.49,17514017920.19,2019-04-25 17:10:20
1,2019-04-25 17:15:44,17665037.0,17665037,21000000.0,5519.99,14321869416.47,0.49,0.94,4.41,97510804544.53,2019-04-25 17:14:26
2,2019-04-25 17:15:44,61494683.59,61494684,84000000.0,74.24,2645275023.99,0.14,2.97,-9.15,4565436717.9,2019-04-25 17:15:03
52,2019-04-25 17:15:44,42004966728.0,99991643723,100000000000.0,0.3,1095775248.6,-0.1,1.5,-9.88,12768699607.36,2019-04-25 17:15:02
512,2019-04-25 17:15:44,19405184788.42,104922376416,,0.11,239109865.01,0.34,2.95,-9.79,2049651775.31,2019-04-25 17:15:03
1027,2019-04-25 17:15:44,105807485.62,105807486,,165.67,6307669020.11,0.2,1.27,-4.42,17528839584.4,2019-04-25 17:15:18
1,2019-04-25 17:20:45,17665037.0,17665037,21000000.0,5526.52,14342586788.72,0.61,1.09,4.53,97626210974.07,2019-04-25 17:20:28
2,2019-04-25 17:20:45,61494883.59,61494884,84000000.0,74.29,2646105307.68,0.26,3.07,-9.11,4568286411.33,2019-04-25 17:20:05
52,2019-04-25 17:20:45,42004966728.0,99991643723,100000000000.0,0.3,1096240038.99,-0.08,1.53,-9.88,12768180001.72,2019-04-25 17:20:02
512,2019-04-25 17:20:45,19405184788.42,104922376416,,0.11,238790422.74,0.35,3.01,-9.79,2049777735.24,2019-04-25 17:20:02
1027,2019-04-25 17:20:45,105807662.56,105807663,,165.61,6312073350.46,0.13,1.28,-4.46,17522864178.67,2019-04-25 17:20:22
1,2019-04-25 17:25:46,17665037.0,17665037,21000000.0,5528.49,14356789035.47,0.65,1.16,4.56,97661011307.17,2019-04-25 17:24:32
2,2019-04-25 17:25:46,61494883.59,61494884,84000000.0,74.15,2642932509.23,0.12,2.92,-9.29,4560078379.39,2019-04-25 17:25:03
52,2019-04-25 17:25:46,42004966728.0,99991643723,100000000000.0,0.3,1096823705.25,-0.1,1.52,-9.92,12762129107.59,2019-04-25 17:25:04
512,2019-04-25 17:25:46,19405184788.42,104922376416,,0.11,238679459.49,0.4,3.06,-9.79,2049753991.81,2019-04-25 17:25:03
1027,2019-04-25 17:25:46,105807662.56,105807663,,165.62,6322058993.12,0.12,1.33,-4.46,17523800554.69,2019-04-25 17:25:22
1,2019-04-25 16:05:30,17664975.0,17664975,21000000.0,5490.7,14259247038.52,0.12,0.12,3.93,96993001495.32,2019-04-25 16:04:39
2,2019-04-25 16:05:30,61494258.59,61494259,84000000.0,74.14,2654816236.87,-0.11,2.35,-9.06,4559310656.36,2019-04-25 16:04:04
52,2019-04-25 16:05:30,42004966728.0,99991643723,100000000000.0,0.3,1110722162.14,-0.36,0.97,-9.87,12771046192.06,2019-04-25 16:04:04
512,2019-04-25 16:05:30,19405184788.42,104922376416,,0.11,241021448.62,0.09,2.0,-10.06,2042939727.18,2019-04-25 16:04:02
1027,2019-04-25 16:05:30,105806808.5,105806808,,164.95,6294356740.48,0.2,0.21,-4.7,17453198950.12,2019-04-25 16:04:25
1,2019-04-25 16:10:32,17664975.0,17664975,21000000.0,5493.06,14275736918.9,0.11,0.17,3.97,97034701655.23,2019-04-25 16:10:27
2,2019-04-25 16:10:32,61494258.59,61494259,84000000.0,74.26,2657913719.02,0.02,2.51,-8.94,4566391971.89,2019-04-25 16:10:04
52,2019-04-25 16:10:32,42004966728.0,99991643723,100000000000.0,0.3,1112804337.9,-0.14,1.14,-9.74,12789341787.33,2019-04-25 16:10:03
512,2019-04-25 16:10:32,19405184788.42,104922376416,,0.11,241056050.15,0.08,2.05,-10.04,2043333074.85,2019-04-25 16:10:03
1027,2019-04-25 16:10:32,105806808.5,105806808,,165.38,6311742292.26,0.41,0.5,-4.47,17497969443.25,2019-04-25 16:10:22
1,2019-04-25 17:30:47,17665037.0,17665037,21000000.0,5524.79,14383915147.92,0.58,1.13,4.49,97595615755.15,2019-04-25 17:29:30
2,2019-04-25 17:30:47,61494883.59,61494884,84000000.0,74.11,2642045501.16,0.06,2.88,-9.35,4557604625.71,2019-04-25 17:30:02
52,2019-04-25 17:30:47,42004966728.0,99991643723,100000000000.0,0.3,1097765370.56,-0.14,1.49,-9.99,12753557932.8,2019-04-25 17:30:02
512,2019-04-25 17:30:47,19405184788.42,104922376416,,0.11,238823095.5,0.47,3.12,-9.78,2050149283.3,2019-04-25 17:30:01
1027,2019-04-25 17:30:47,105807662.56,105807663,,165.5,6330571351.73,0.05,1.29,-4.54,17510698922.88,2019-04-25 17:30:21
1,2019-04-25 17:35:47,17665037.0,17665037,21000000.0,5524.46,14395964511.44,0.58,1.15,4.47,97589788995.33,2019-04-25 17:34:31
2,2019-04-25 17:35:47,61494883.59,61494884,84000000.0,74.1,2639030007.08,0.03,2.88,-9.39,4556631490.39,2019-04-25 17:35:03
52,2019-04-25 17:35:47,42004966728.0,99991643723,100000000000.0,0.3,1097210089.74,-0.17,1.45,-10.05,12744232991.03,2019-04-25 17:35:03
512,2019-04-25 17:35:47,19405184788.42,104922376416,,0.11,238722298.82,0.52,3.12,-9.82,2049338780.47,2019-04-25 17:35:02
1027,2019-04-25 17:35:47,105807662.56,105807663,,165.4,6337940295.06,0.0,1.26,-4.6,17500380704.06,2019-04-25 17:35:21
1,2019-04-25 17:40:48,17665062.0,17665062,21000000.0,5519.86,14403708524.0,0.49,1.09,4.38,97508614958.76,2019-04-25 17:39:30
2,2019-04-25 17:40:48,61495008.59,61495009,84000000.0,73.94,2632414674.07,-0.22,2.69,-9.6,4547001384.98,2019-04-25 17:40:03
52,2019-04-25 17:40:48,42004966728.0,99991643723,100000000000.0,0.3,1097730029.3,-0.06,1.59,-9.96,12757478447.26,2019-04-25 17:40:04
512,2019-04-25 17:40:48,19405184788.42,104922376416,,0.11,238703575.26,0.57,3.15,-9.83,2049221596.63,2019-04-25 17:40:03
1027,2019-04-25 17:40:48,105807872.56,105807873,,165.35,6345594904.05,-0.04,1.26,-4.64,17495782470.34,2019-04-25 17:40:21
1,2019-04-25 17:45:49,17665062.0,17665062,21000000.0,5520.86,14415472368.66,0.48,1.13,4.4,97526378714.22,2019-04-25 17:44:31
2,2019-04-25 17:45:49,61495008.59,61495009,84000000.0,73.96,2629559898.04,-0.25,2.73,-9.58,4548476522.01,2019-04-25 17:45:03
52,2019-04-25 17:45:49,42004966728.0,99991643723,100000000000.0,0.3,1095691110.36,-0.03,1.63,-9.95,12759852140.07,2019-04-25 17:45:03
512,2019-04-25 17:45:49,19405184788.42,104922376416,,0.11,238132845.14,0.37,3.02,-9.96,2046257793.57,2019-04-25 17:45:02
1027,2019-04-25 17:45:49,105807872.56,105807873,,165.27,6349666782.6,-0.14,1.23,-4.7,17486482435.22,2019-04-25 17:45:21
1,2019-04-25 17:50:50,17665062.0,17665062,21000000.0,5518.36,14411370985.99,0.38,1.1,4.34,97482117695.03,2019-04-25 17:49:29
2,2019-04-25 17:50:50,61495008.59,61495009,84000000.0,74.09,2632277060.73,-0.13,2.92,-9.45,4556051100.16,2019-04-25 17:50:02
52,2019-04-25 17:50:50,42004966728.0,99991643723,100000000000.0,0.3,1091588311.13,-0.12,1.58,-10.02,12749516921.72,2019-04-25 17:50:03
512,2019-04-25 17:50:50,19405184788.42,104922376416,,0.11,238344431.74,0.28,3.0,-10.01,2045293379.89,2019-04-25 17:50:02
1027,2019-04-25 17:50:50,105807872.56,105807873,,165.41,6352151384.11,-0.08,1.33,-4.63,17501544306.81,2019-04-25 17:50:22
1,2019-04-25 17:55:51,17665062.0,17665062,21000000.0,5522.81,14430788593.43,0.39,1.2,4.42,97560859736.99,2019-04-25 17:54:30
2,2019-04-25 17:55:51,61495008.59,61495009,84000000.0,74.1,2630230211.57,-0.12,2.94,-9.44,4556932685.5,2019-04-25 17:55:05
52,2019-04-25 17:55:51,42004966728.0,99991643723,100000000000.0,0.3,1092037037.06,0.06,1.8,-9.85,12773789813.96,2019-04-25 17:55:04
512,2019-04-25 17:55:51,19405184788.42,104922376416,,0.11,238637835.06,0.31,3.11,-9.92,2047199388.3,2019-04-25 17:55:02
1027,2019-04-25 17:55:51,105807872.56,105807873,,165.45,6365454805.78,-0.07,1.37,-4.61,17506316331.17,2019-04-25 17:55:22
1,2019-04-25 18:00:53,17665075.0,17665075,21000000.0,5523.93,14434276407.57,0.34,1.23,4.44,97580666953.6,2019-04-25 17:59:31
2,2019-04-25 18:00:53,61495358.59,61495359,84000000.0,73.94,2624654118.51,-0.37,2.7,-9.66,4546916338.96,2019-04-25 18:00:07
52,2019-04-25 18:00:53,42004966728.0,99991643723,100000000000.0,0.3,1090012881.96,0.04,1.77,-9.88,12769095837.1,2019-04-25 18:00:06
512,2019-04-25 18:00:53,19405184788.42,104922376416,,0.11,238818326.11,0.15,3.06,-9.98,2046071702.85,2019-04-25 18:00:04
1027,2019-04-25 18:00:53,105808082.06,105808082,,165.5,6353730946.33,-0.06,1.41,-4.6,17510862932.13,2019-04-25 18:00:24
1,2019-04-25 18:05:54,17665075.0,17665075,21000000.0,5527.56,14273270540.01,0.31,1.3,4.5,97644815897.77,2019-04-25 18:04:29
2,2019-04-25 18:05:54,61495358.59,61495359,84000000.0,74.03,2603349283.6,-0.24,2.82,-9.56,4552587469.68,2019-04-25 18:05:05
52,2019-04-25 18:05:54,42004966728.0,99991643723,100000000000.0,0.3,1077643603.19,-0.01,1.73,-9.92,12763834036.26,2019-04-25 18:05:03
512,2019-04-25 18:05:54,19405184788.42,104922376416,,0.11,236422602.44,0.14,3.16,-9.89,2047999372.36,2019-04-25 18:05:02
1027,2019-04-25 18:05:54,105808082.06,105808082,,165.55,6301634856.26,-0.04,1.45,-4.58,17516623194.8,2019-04-25 18:05:19
1,2019-04-25 18:10:55,17665075.0,17665075,21000000.0,5528.97,14250749378.27,0.24,1.33,4.53,97669659794.62,2019-04-25 18:09:30
2,2019-04-25 18:10:55,61495358.59,61495359,84000000.0,73.96,2597638109.37,-0.32,2.7,-9.66,4548342101.85,2019-04-25 18:10:04
52,2019-04-25 18:10:55,42004966728.0,99991643723,100000000000.0,0.3,1074237470.37,-0.06,1.68,-9.96,12758075079.76,2019-04-25 18:10:02
512,2019-04-25 18:10:55,19405184788.42,104922376416,,0.11,236527843.36,0.09,3.21,-9.85,2048915897.58,2019-04-25 18:10:02
1027,2019-04-25 18:10:55,105808082.06,105808082,,165.37,6282885867.94,-0.16,1.34,-4.69,17497695280.95,2019-04-25 18:10:21
1,2019-04-25 18:15:55,17665075.0,17665075,21000000.0,5529.35,14267668507.13,0.16,1.34,4.53,97676294169.68,2019-04-25 18:14:30
2,2019-04-25 18:15:55,61495358.59,61495359,84000000.0,73.98,2592559165.33,-0.25,2.69,-9.65,4549618509.79,2019-04-25 18:15:03
52,2019-04-25 18:15:55,42004966728.0,99991643723,100000000000.0,0.3,1073873513.39,0.01,1.73,-9.9,12765560185.55,2019-04-25 18:15:03
512,2019-04-25 18:15:55,19405184788.42,104922376416,,0.11,236934241.73,0.26,3.43,-9.66,2053395309.4,2019-04-25 18:15:02
1027,2019-04-25 18:15:55,105808082.06,105808082,,165.73,6277284551.16,0.08,1.55,-4.49,17535705040.99,2019-04-25 18:15:20
1,2019-04-25 18:20:56,17665075.0,17665075,21000000.0,5531.87,14254355221.69,0.16,1.38,4.57,97720958301.18,2019-04-25 18:20:28
2,2019-04-25 18:20:56,61495608.59,61495609,84000000.0,73.92,2582825008.45,-0.32,2.58,-9.73,4546034516.41,2019-04-25 18:20:04
52,2019-04-25 18:20:56,42004966728.0,99991643723,100000000000.0,0.3,1068171298.36,0.02,1.71,-9.91,12764640283.71,2019-04-25 18:20:03
512,2019-04-25 18:20:56,19405183778.42,104922376416,,0.11,236511484.67,-0.17,3.0,-10.02,2045160132.04,2019-04-25 18:20:02
1027,2019-04-25 18:20:56,105808265.81,105808266,,165.72,6268253513.63,0.07,1.54,-4.5,17534251319.55,2019-04-25 18:20:21
1,2019-04-25 18:25:57,17665075.0,17665075,21000000.0,5530.57,14247176847.4,0.12,1.36,4.55,97697988363.53,2019-04-25 18:24:32
2,2019-04-25 18:25:57,61495608.59,61495609,84000000.0,73.9,2579630986.81,-0.33,2.51,-9.77,4544378573.15,2019-04-25 18:25:05
52,2019-04-25 18:25:57,42004966728.0,99991643723,100000000000.0,0.3,1063989860.13,0.04,1.71,-9.9,12764862710.64,2019-04-25 18:25:03
512,2019-04-25 18:25:57,19405183778.42,104922376416,,0.11,236594220.87,-0.09,3.13,-9.9,2047751000.48,2019-04-25 18:25:02
1027,2019-04-25 18:25:57,105808265.81,105808266,,165.77,6270663925.12,0.12,1.57,-4.48,17539431418.94,2019-04-25 18:25:20
1,2019-04-25 18:30:58,17665075.0,17665075,21000000.0,5528.97,14241482423.42,0.08,1.34,4.51,97669737560.52,2019-04-25 18:29:28
2,2019-04-25 18:30:58,61495608.59,61495609,84000000.0,73.95,2577868591.4,-0.2,2.56,-9.72,4547697947.29,2019-04-25 18:30:05
52,2019-04-25 18:30:58,42004966728.0,99991643723,100000000000.0,0.3,1063773361.74,0.05,1.7,-9.89,12765393038.76,2019-04-25 18:30:04
512,2019-04-25 18:30:58,19405183778.42,104922376416,,0.11,236224252.88,-0.04,3.16,-9.87,2048361995.77,2019-04-25 18:30:03
1027,2019-04-25 18:30:58,105808265.81,105808266,,165.76,6269144272.26,0.15,1.57,-4.49,17539217188.1,2019-04-25 18:30:23
1,2019-04-25 18:35:59,17665075.0,17665075,21000000.0,5529.46,14256531435.36,0.11,1.35,4.52,97678393474.83,2019-04-25 18:34:26
2,2019-04-25 18:35:59,61495608.59,61495609,84000000.0,74.12,2577832717.64,0.07,2.78,-9.52,4558025596.11,2019-04-25 18:35:04
52,2019-04-25 18:35:59,42004966728.0,99991643723,100000000000.0,0.3,1062955008.76,0.05,1.67,-9.91,12762413680.44,2019-04-25 18:35:03
512,2019-04-25 18:35:59,19405183778.42,104922376416,,0.11,235815833.92,-0.41,2.73,-10.23,2040127628.96,2019-04-25 18:35:03
1027,2019-04-25 18:35:59,105808265.81,105808266,,165.79,6268703662.35,0.2,1.58,-4.48,17542303083.84,2019-04-25 18:35:21
1,2019-04-25 18:41:00,17665112.0,17665112,21000000.0,5530.79,14257673494.6,0.15,1.38,4.54,97701946614.46,2019-04-25 18:39:32
2,2019-04-25 18:41:00,61495783.59,61495784,84000000.0,74.05,2573707685.32,0.01,2.67,-9.62,4553753231.36,2019-04-25 18:40:03
52,2019-04-25 18:41:00,42004966728.0,99991643723,100000000000.0,0.3,1062836712.4,0.04,1.66,-9.9,12762955966.2,2019-04-25 18:40:03
512,2019-04-25 18:41:00,19075183878.42,104922376416,,0.11,236429917.69,-0.07,3.04,-9.94,2011894638.15,2019-04-25 18:40:02
1027,2019-04-25 18:41:00,105808438.62,105808439,,165.67,6268997811.89,0.15,1.49,-4.55,17528977687.41,2019-04-25 18:40:20
1,2019-04-25 18:46:01,17665112.0,17665112,21000000.0,5532.52,14255753650.29,0.18,1.41,4.57,97732571085.8,2019-04-25 18:45:27
2,2019-04-25 18:46:01,61495783.59,61495784,84000000.0,73.93,2563263906.96,-0.1,2.48,-9.77,4546566171.84,2019-04-25 18:45:05
52,2019-04-25 18:46:01,42004966728.0,99991643723,100000000000.0,0.3,1060742246.59,0.0,1.62,-9.92,12759835138.35,2019-04-25 18:45:03
512,2019-04-25 18:46:01,19075183878.42,104922376416,,0.11,236001490.61,-0.27,2.76,-10.16,2007019056.82,2019-04-25 18:45:01
1027,2019-04-25 18:46:01,105808438.62,105808439,,165.75,6273904925.96,0.2,1.54,-4.51,17537550101.94,2019-04-25 18:45:19
1,2019-04-25 18:51:01,17665112.0,17665112,21000000.0,5530.52,14256888949.39,0.14,1.38,4.53,97697314434.7,2019-04-25 18:50:28
2,2019-04-25 18:51:01,61495783.59,61495784,84000000.0,73.92,2558816254.18,-0.09,2.45,-9.78,4546058119.5,2019-04-25 18:50:04
52,2019-04-25 18:51:01,42004966728.0,99991643723,100000000000.0,0.3,1059443043.21,-0.16,1.46,-10.05,12741582705.25,2019-04-25 18:50:05
512,2019-04-25 18:51:01,19075183878.42,104922376416,,0.11,236193141.71,-0.21,2.77,-10.12,2007802447.06,2019-04-25 18:50:03
1027,2019-04-25 18:51:01,105808438.62,105808439,,165.73,6278871661.68,0.18,1.52,-4.52,17535972756.5,2019-04-25 18:50:22
1,2019-04-25 18:56:03,17665112.0,17665112,21000000.0,5529.21,14252507327.72,0.1,1.36,4.5,97674154373.92,2019-04-25 18:55:30
2,2019-04-25 18:56:03,61495783.59,61495784,84000000.0,73.91,2549650736.19,-0.1,2.43,-9.81,4545256634.22,2019-04-25 18:55:05
52,2019-04-25 18:56:03,42004966728.0,99991643723,100000000000.0,0.3,1060259798.41,-0.03,1.58,-9.92,12759030544.47,2019-04-25 18:55:04
512,2019-04-25 18:56:03,19075183878.42,104922376416,,0.11,235921266.47,-0.34,2.58,-10.26,2004708237.18,2019-04-25 18:55:02
1027,2019-04-25 18:56:03,105808438.62,105808439,,165.56,6276950125.06,0.06,1.4,-4.63,17517509708.14,2019-04-25 18:55:22
1,2019-04-25 19:01:04,17665137.0,17665137,21000000.0,5529.77,14178560551.05,0.09,1.37,4.51,97684070782.03,2019-04-25 19:00:28
2,2019-04-25 19:01:04,61496058.59,61496059,84000000.0,74.02,2547050357.29,0.04,2.56,-9.69,4551672420.31,2019-04-25 19:00:06
52,2019-04-25 19:01:04,42004966728.0,99991643723,100000000000.0,0.3,1059091806.55,-0.03,1.59,-9.9,12761325015.92,2019-04-25 19:00:04
512,2019-04-25 19:01:04,19075183878.42,104922376416,,0.11,235886120.34,-0.33,2.61,-10.21,2005720676.71,2019-04-25 19:00:04
1027,2019-04-25 19:01:04,105808635.12,105808635,,165.74,6259088338.52,0.14,1.5,-4.53,17536544391.41,2019-04-25 19:00:21
1,2019-04-25 19:06:04,17665137.0,17665137,21000000.0,5528.55,14150264622.26,0.02,1.35,4.48,97662612509.27,2019-04-25 19:05:29
2,2019-04-25 19:06:04,61496058.59,61496059,84000000.0,74.26,2537462259.11,0.38,2.89,-9.39,4566940213.72,2019-04-25 19:05:04
52,2019-04-25 19:06:04,42004966728.0,99991643723,100000000000.0,0.3,1052904373.33,-0.05,1.57,-9.9,12761608927.24,2019-04-25 19:05:03
512,2019-04-25 19:06:04,19075183878.42,104922376416,,0.11,233830682.75,-0.33,2.62,-10.19,2006271168.84,2019-04-25 19:05:02
1027,2019-04-25 19:06:04,105808635.12,105808635,,165.82,6239311629.19,0.15,1.53,-4.49,17544940146.94,2019-04-25 19:05:22
1,2019-04-25 19:11:05,17665137.0,17665137,21000000.0,5532.98,14156095047.38,0.08,1.44,4.57,97740937411.18,2019-04-25 19:10:30
2,2019-04-25 19:11:05,61496058.59,61496059,84000000.0,74.24,2536095015.99,0.37,2.83,-9.44,4565299024.48,2019-04-25 19:10:04
52,2019-04-25 19:11:05,42004966728.0,99991643723,100000000000.0,0.3,1052011162.43,0.0,1.6,-9.86,12766040009.08,2019-04-25 19:10:03
512,2019-04-25 19:11:05,19075183878.42,104922376416,,0.11,233618664.99,-0.16,2.78,-10.02,2010001789.86,2019-04-25 19:10:03
1027,2019-04-25 19:11:05,105808635.12,105808635,,165.93,6235420980.78,0.19,1.58,-4.42,17556770876.02,2019-04-25 19:10:20
1,2019-04-25 19:16:06,17665137.0,17665137,21000000.0,5536.51,14055974555.18,0.13,1.5,4.63,97803141893.75,2019-04-25 19:15:27
2,2019-04-25 19:16:06,61496058.59,61496059,84000000.0,74.18,2503718866.12,0.28,2.72,-9.51,4561854307.35,2019-04-25 19:15:03
52,2019-04-25 19:16:06,42004966728.0,99991643723,100000000000.0,0.3,1041697403.28,0.06,1.61,-9.82,12771034758.1,2019-04-25 19:15:02
512,2019-04-25 19:16:06,19075183878.42,104922376416,,0.11,229644141.54,-0.13,2.79,-9.97,2010952071.85,2019-04-25 19:15:02
1027,2019-04-25 19:16:06,105808635.12,105808635,,166.07,6204941742.3,0.24,1.64,-4.34,17571819729.86,2019-04-25 19:15:20
1,2019-04-25 19:21:07,17665162.0,17665162,21000000.0,5537.53,14059008899.05,0.14,1.51,4.65,97821401362.43,2019-04-25 19:20:29
2,2019-04-25 19:21:07,61496183.59,61496184,84000000.0,74.31,2507248393.13,0.43,2.87,-9.36,4569930677.7,2019-04-25 19:20:04
52,2019-04-25 19:21:07,42004966728.0,99991643723,100000000000.0,0.3,1041639023.51,-0.11,1.43,-9.94,12752213431.74,2019-04-25 19:20:03
512,2019-04-25 19:21:07,19075184078.42,104922376416,,0.11,229800670.8,-0.03,2.82,-9.91,2012315186.58,2019-04-25 19:20:03
1027,2019-04-25 19:21:07,105808829.56,105808830,,165.9,6203502610.31,0.12,1.5,-4.45,17553302702.14,2019-04-25 19:20:19
1,2019-04-25 19:26:08,17665162.0,17665162,21000000.0,5535.5,14061925844.02,0.09,1.47,4.61,97785437303.22,2019-04-25 19:25:31
2,2019-04-25 19:26:08,61496183.59,61496184,84000000.0,74.26,2505293556.51,0.34,2.76,-9.43,4566678972.63,2019-04-25 19:25:04
52,2019-04-25 19:26:08,42004966728.0,99991643723,100000000000.0,0.3,1041872931.55,-0.07,1.43,-9.91,12755628948.2,2019-04-25 19:25:03
512,2019-04-25 19:26:08,19075184078.42,104922376416,,0.11,229727156.07,-0.04,2.73,-9.95,2011235163.33,2019-04-25 19:25:03
1027,2019-04-25 19:26:08,105808829.56,105808830,,165.89,6204998646.64,0.09,1.47,-4.45,17552809394.71,2019-04-25 19:25:22
1,2019-04-25 19:31:09,17665162.0,17665162,21000000.0,5534.19,14057660917.14,0.05,1.45,4.58,97762424833.97,2019-04-25 19:30:30
